club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,match_score,best_match_name,best_match_Overall_Match_Total_Standardized
VfL Wolfsburg,Bjarne Thoelke,21.0,Centre-Back,Wolfsburg II,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Kevin Scheidhauer,21.0,Second Striker,Wolfsburg II,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Kevin Pannewitz,21.0,Defensive Midfield,Without Club,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Sotiris Kyrgiakos,33.0,Centre-Back,Without Club,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Alexander Madlung,30.0,Centre-Back,Without Club,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfB Stuttgart,Mohammed Abdellaoue,27.0,Centre-Forward,Hannover 96,€3.50m,in,Summer,3.5,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Gotoku Sakai,22.0,Left-Back,Albirex Niigata,€1.20m,in,Summer,1.2,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Karim Haggui,29.0,Centre-Back,Hannover 96,€1.00m,in,Summer,1.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Moritz Leitner,20.0,Central Midfield,Bor. Dortmund,Loan fee:€500Th.,in,Summer,0.5,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Thorsten Kirschbaum,26.0,Goalkeeper,Energie Cottbus,free transfer,in,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Konstantin Rausch,23.0,Left-Back,Hannover 96,free transfer,in,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Marco Rojas,21.0,Right Winger,Melbourne,free transfer,in,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Daniel Schwaab,24.0,Centre-Back,Bay. Leverkusen,free transfer,in,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Sercan Sararer,23.0,Attacking Midfield,Greuther Fürth,free transfer,in,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Timo Werner,17.0,Centre-Forward,Stuttgart U19,-,in,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Patrick Bauer,20.0,Centre-Back,Marítimo B,"End of loanJun 30, 2013",in,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Patrick Funk,23.0,Defensive Midfield,FC St. Pauli,"End of loanJun 30, 2013",in,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Serdar Tasci,26.0,Centre-Back,Spartak Moscow,€4.00m,out,Summer,4.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Shinji Okazaki,27.0,Centre-Forward,1.FSV Mainz 05,€1.50m,out,Summer,1.5,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Kevin Stöger,19.0,Attacking Midfield,1.FC K'lautern,Loan fee:€300Th.,out,Summer,0.3,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Raphael Holzhauser,20.0,Attacking Midfield,FC Augsburg,Loan fee:€300Th.,out,Summer,0.3,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Tamás Hajnal,32.0,Attacking Midfield,FC Ingolstadt,€250Th.,out,Summer,0.25,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,André Weis,23.0,Goalkeeper,FC Ingolstadt,€200Th.,out,Summer,0.2,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Patrick Bauer,20.0,Centre-Back,Marítimo,€150Th.,out,Summer,0.15,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Johan Audel,29.0,Left Winger,FC Nantes,loan transfer,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Mamadou Bah,25.0,Defensive Midfield,Without Club,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Marc Ziegler,37.0,Goalkeeper,Retired,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Federico Macheda,21.0,Centre-Forward,Man Utd,"End of loanJun 30, 2013",out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Felipe Lopes,25.0,Centre-Back,VfL Wolfsburg,"End of loanJun 30, 2013",out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Tim Hoogland,28.0,Centre-Back,FC Schalke 04,"End of loanJun 30, 2013",out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Gotoku Sakai,22.0,Left-Back,Albirex Niigata,"End of loanJun 30, 2013",out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
FC Augsburg,Jeong-ho Hong,24.0,Centre-Back,Jeju United,€2.00m,in,Summer,2.0,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Raúl Bobadilla,26.0,Centre-Forward,FC Basel,€1.50m,in,Summer,1.5,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Raphael Holzhauser,20.0,Attacking Midfield,VfB Stuttgart,Loan fee:€300Th.,in,Summer,0.3,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Mathias Fetsch,24.0,Centre-Forward,K. Offenbach,€200Th.,in,Summer,0.2,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Arkadiusz Milik,19.0,Centre-Forward,Bay. Leverkusen,Loan fee:€150Th.,in,Summer,0.15,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Marwin Hitz,25.0,Goalkeeper,VfL Wolfsburg,free transfer,in,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Halil Altintop,30.0,Attacking Midfield,Trabzonspor,free transfer,in,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Panagiotis Vlachodimos,21.0,Left Winger,Olympiacos,loan transfer,in,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Maik Uhde,19.0,Defensive Midfield,FC Augsburg U19,-,in,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Arif Ekin,17.0,Left-Back,FC Augsburg U19,-,in,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Bajram Nebihi,24.0,Centre-Forward,FC Augsburg II,-,in,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Torsten Oehrl,27.0,Centre-Forward,E. Braunschweig,€500Th.,out,Summer,0.5,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Aristide Bancé,28.0,Centre-Forward,F. Düsseldorf,Loan fee:€100Th.,out,Summer,0.1,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Stephan Hain,24.0,Centre-Forward,1860 Munich,free transfer,out,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Sebastian Langkamp,25.0,Centre-Back,Hertha BSC,free transfer,out,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Milan Petrzela,30.0,Right Midfield,Viktoria Plzen,free transfer,out,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Marco Thiede,21.0,Right-Back,SV Sandhausen,free transfer,out,Summer,0.0,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Somen Tchoyi,30.0,Attacking Midfield,Without Club,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Simon Jentzsch,37.0,Goalkeeper,Retired,-,out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Dong-won Ji,22.0,Centre-Forward,Sunderland,"End of loanJun 30, 2013",out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Knowledge Musona,23.0,Attacking Midfield,TSG Hoffenheim,"End of loanJun 30, 2013",out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Ja-cheol Koo,24.0,Central Midfield,VfL Wolfsburg,"End of loanJun 30, 2013",out,Summer,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
Bayern Munich,Alessandro Schöpf,19.0,Central Midfield,FC Bayern II,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Bayern Munich,1.0
Bayern Munich,Julian Green,18.0,Central Midfield,FC Bayern II,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Bayern Munich,1.0
Bayern Munich,Jan Kirchhoff,23.0,Centre-Back,FC Schalke 04,Loan fee:€500Th.,out,Winter,0.5,1 Bundesliga,2013,2013/2014,Germany,100,Bayern Munich,1.0
Borussia Dortmund,Milos Jojic,21.0,Central Midfield,Partizan,€2.20m,in,Winter,2.2,1 Bundesliga,2013,2013/2014,Germany,100,Borussia Dortmund,0.7277422014628081
Borussia Dortmund,Manuel Friedrich,34.0,Centre-Back,Without Club,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Borussia Dortmund,0.7277422014628081
Borussia Dortmund,Jannik Bandowski,19.0,Left-Back,B. Dortmund II,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Borussia Dortmund,0.7277422014628081
Borussia Dortmund,Koray Günter,19.0,Centre-Back,Galatasaray,€2.50m,out,Winter,2.5,1 Bundesliga,2013,2013/2014,Germany,100,Borussia Dortmund,0.7277422014628081
Bayer 04 Leverkusen,Andrés Guardado,27.0,Central Midfield,Valencia,Loan fee:€1.00m,in,Winter,1.0,1 Bundesliga,2013,2013/2014,Germany,91,Bayer Leverkusen,0.4924165766312748
Bayer 04 Leverkusen,Julian Brandt,17.0,Attacking Midfield,Wolfsburg U19,€500Th.,in,Winter,0.5,1 Bundesliga,2013,2013/2014,Germany,91,Bayer Leverkusen,0.4924165766312748
Bayer 04 Leverkusen,Seung-woo Ryu,20.0,Second Striker,Jeju United,Loan fee:€75Th.,in,Winter,0.075,1 Bundesliga,2013,2013/2014,Germany,91,Bayer Leverkusen,0.4924165766312748
Bayer 04 Leverkusen,Dominik Kohr,19.0,Central Midfield,FC Augsburg,Loan fee:€150Th.,out,Winter,0.15,1 Bundesliga,2013,2013/2014,Germany,91,Bayer Leverkusen,0.4924165766312748
SC Freiburg,Philipp Zulechner,23.0,Centre-Forward,Grödig,€700Th.,in,Winter,0.7,1 Bundesliga,2013,2013/2014,Germany,100,SC Freiburg,0.2224076878225192
SC Freiburg,Garra Dembélé,27.0,Centre-Forward,WH Zall,"End of loanDec 31, 2013",in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,SC Freiburg,0.2224076878225192
SC Freiburg,Garra Dembélé,28.0,Centre-Forward,Without Club,-,out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,SC Freiburg,0.2224076878225192
Eintracht Frankfurt,Tobias Weis,28.0,Central Midfield,TSG Hoffenheim,loan transfer,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Eintracht Frankfurt,0.3315605301309335
Eintracht Frankfurt,Alexander Madlung,31.0,Centre-Back,Without Club,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Eintracht Frankfurt,0.3315605301309335
Eintracht Frankfurt,Rob Friend,32.0,Centre-Forward,1860 Munich,"End of loanJan 12, 2014",in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Eintracht Frankfurt,0.3315605301309335
Eintracht Frankfurt,Rob Friend,32.0,Centre-Forward,Los Angeles,free transfer,out,Winter,0.0,1 Bundesliga,2013,2013/2014,Germany,100,Eintracht Frankfurt,0.3315605301309335
Eintracht Frankfurt,Marvin Bakalorz,24.0,Defensive Midfield,SC Paderborn,loan transfer,out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Eintracht Frankfurt,0.3315605301309335
Eintracht Frankfurt,Srdjan Lakic,30.0,Centre-Forward,VfL Wolfsburg,"End of loanJan 30, 2014",out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,Eintracht Frankfurt,0.3315605301309335
Borussia Mönchengladbach,Luuk de Jong,23.0,Centre-Forward,Newcastle,Loan fee:€1.50m,out,Winter,1.5,1 Bundesliga,2013,2013/2014,Germany,98,Borussia Monchengladbach,0.2860852134465749
VfL Wolfsburg,Kevin De Bruyne,22.0,Attacking Midfield,Chelsea,€22.00m,in,Winter,22.0,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Moritz Sprenger,18.0,Centre-Back,Wolfsburg U19,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Paul Seguin,18.0,Central Midfield,Wolfsburg U19,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Srdjan Lakic,30.0,Centre-Forward,E. Frankfurt,"End of loanJan 30, 2014",in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Fagner,24.0,Right-Back,Vasco da Gama,"End of loanDec 31, 2013",in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Ibrahim Sissoko,22.0,midfield,Saint-Étienne,"End of loanJan 29, 2014",in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Junior Malanda,19.0,Defensive Midfield,Zulte Waregem,"End of loanDec 31, 2013",in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Ja-cheol Koo,24.0,Central Midfield,1.FSV Mainz 05,€5.00m,out,Winter,5.0,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Diego,28.0,Central Midfield,Atlético Madrid,€1.50m,out,Winter,1.5,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Srdjan Lakic,30.0,Centre-Forward,1.FC K'lautern,free transfer,out,Winter,0.0,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Ibrahim Sissoko,22.0,midfield,Dep. La Coruña,loan transfer,out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfL Wolfsburg,Fagner,24.0,Right-Back,Corinthians,loan transfer,out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfL Wolfsburg,0.2838339598637815
VfB Stuttgart,Carlos Gruezo,18.0,Defensive Midfield,Barcelona SC,€1.00m,in,Winter,1.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Robin Yalcin,20.0,Defensive Midfield,Stuttgart II,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Tunay Torun,23.0,Right Winger,Kasimpasa,€500Th.,out,Winter,0.5,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Benedikt Röcker,24.0,Centre-Back,Greuther Fürth,free transfer,out,Winter,0.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Cristian Molinaro,30.0,Left-Back,Parma,free transfer,out,Winter,0.0,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,William Kvist,28.0,Defensive Midfield,Fulham,loan transfer,out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
VfB Stuttgart,Patrick Funk,23.0,Defensive Midfield,Stuttgart II,-,out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,VfB Stuttgart,0.1810453587363027
FC Augsburg,Alexander Esswein,23.0,Right Winger,1.FC Nuremberg,€250Th.,in,Winter,0.25,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Dominik Kohr,19.0,Central Midfield,Bay. Leverkusen,Loan fee:€150Th.,in,Winter,0.15,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Dong-won Ji,22.0,Centre-Forward,Sunderland,?,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Erik Thommy,19.0,Left Midfield,FC Augsburg II,-,in,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Michael Parkhurst,29.0,Centre-Back,Columbus Crew,free transfer,out,Winter,0.0,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Mathias Fetsch,25.0,Centre-Forward,Energie Cottbus,loan transfer,out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
FC Augsburg,Panagiotis Vlachodimos,22.0,Left Winger,Olympiacos,"End of loanDec 31, 2013",out,Winter,,1 Bundesliga,2013,2013/2014,Germany,100,FC Augsburg,0.1927304238929628
Bayern Munich,Medhi Benatia,27.0,Centre-Back,AS Roma,€28.00m,in,Summer,28.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Juan Bernat,21.0,Left-Back,Valencia,€10.00m,in,Summer,10.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Xabi Alonso,32.0,Defensive Midfield,Real Madrid,€9.00m,in,Summer,9.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Sinan Kurt,18.0,Left Winger,M'gladbach II,€3.00m,in,Summer,3.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Pepe Reina,31.0,Goalkeeper,Liverpool,€3.00m,in,Summer,3.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Ivan Lucic,19.0,Goalkeeper,SV Ried,€400Th.,in,Summer,0.4,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Sebastian Rode,23.0,Central Midfield,E. Frankfurt,free transfer,in,Summer,0.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Robert Lewandowski,25.0,Centre-Forward,Bor. Dortmund,free transfer,in,Summer,0.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Gianluca Gaudino,17.0,Central Midfield,FC Bayern U19,-,in,Summer,,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Toni Kroos,24.0,Central Midfield,Real Madrid,€25.00m,out,Summer,25.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Mario Mandzukic,28.0,Centre-Forward,Atlético Madrid,€22.00m,out,Summer,22.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Diego Contento,24.0,Left-Back,G. Bordeaux,€1.00m,out,Summer,1.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Alessandro Schöpf,20.0,Central Midfield,1.FC Nuremberg,€400Th.,out,Summer,0.4,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Julian Green,19.0,Central Midfield,Hamburger SV,Loan fee:€300Th.,out,Summer,0.3,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Lukas Raeder,20.0,Goalkeeper,Vitória Setúbal,free transfer,out,Summer,0.0,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Patrick Weihrauch,20.0,Attacking Midfield,FC Bayern II,-,out,Summer,,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Bayern Munich,Daniel Van Buyten,36.0,Centre-Back,Retired,-,out,Summer,,1 Bundesliga,2014,2014/2015,Germany,100,Bayern Munich,1.0
Borussia Dortmund,Ciro Immobile,24.0,Centre-Forward,Torino,€18.50m,in,Summer,18.5,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Matthias Ginter,20.0,Centre-Back,SC Freiburg,€10.00m,in,Summer,10.0,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Adrián Ramos,28.0,Centre-Forward,Hertha BSC,€9.70m,in,Summer,9.7,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Shinji Kagawa,25.0,Attacking Midfield,Man Utd,€8.00m,in,Summer,8.0,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Nuri Sahin,25.0,Defensive Midfield,Real Madrid,€7.00m,in,Summer,7.0,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Dong-won Ji,23.0,Centre-Forward,FC Augsburg,free transfer,in,Summer,0.0,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Hendrik Bonmann,20.0,Goalkeeper,B. Dortmund II,-,in,Summer,,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Julian Schieber,25.0,Centre-Forward,Hertha BSC,€2.50m,out,Summer,2.5,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Jonas Hofmann,22.0,Attacking Midfield,1.FSV Mainz 05,Loan fee:€200Th.,out,Summer,0.2,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Marvin Ducksch,20.0,Centre-Forward,SC Paderborn,Loan fee:€100Th.,out,Summer,0.1,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Manuel Friedrich,34.0,Centre-Back,Mumbai City,free transfer,out,Summer,0.0,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Robert Lewandowski,25.0,Centre-Forward,Bayern Munich,free transfer,out,Summer,0.0,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Borussia Dortmund,Nuri Sahin,25.0,Defensive Midfield,Real Madrid,"End of loanJun 30, 2014",out,Summer,,1 Bundesliga,2014,2014/2015,Germany,100,Borussia Dortmund,0.7263016235856565
Bayer 04 Leverkusen,Hakan Calhanoglu,20.0,Central Midfield,Hamburger SV,€15.25m,in,Summer,15.25,1 Bundesliga,2014,2014/2015,Germany,91,Bayer Leverkusen,0.5317520415554066
Bayer 04 Leverkusen,Josip Drmic,21.0,Centre-Forward,1.FC Nuremberg,€6.80m,in,Summer,6.8,1 Bundesliga,2014,2014/2015,Germany,91,Bayer Leverkusen,0.5317520415554066
Bayer 04 Leverkusen,Wendell,20.0,Left-Back,Grêmio,€6.50m,in,Summer,6.5,1 Bundesliga,2014,2014/2015,Germany,91,Bayer Leverkusen,0.5317520415554066
Bayer 04 Leverkusen,Kyriakos Papadopoulos,22.0,Centre-Back,FC Schalke 04,Loan fee:€1.00m,in,Summer,1.0,1 Bundesliga,2014,2014/2015,Germany,91,Bayer Leverkusen,0.5317520415554066
Bayer 04 Leverkusen,Tin Jedvaj,18.0,Centre-Back,AS Roma,Loan fee:€1.00m,in,Summer,1.0,1 Bundesliga,2014,2014/2015,Germany,91,Bayer Leverkusen,0.5317520415554066
Bayer 04 Leverkusen,Vladlen Yurchenko,20.0,Attacking Midfield,Shakhtar 3,€255Th.,in,Summer,0.255,1 Bundesliga,2014,2014/2015,Germany,91,Bayer Leverkusen,0.5317520415554066
Bayer 04 Leverkusen,Dario Kresic,30.0,Goalkeeper,1.FSV Mainz 05,free transfer,in,Summer,0.0,1 Bundesliga,2014,2014/2015,Germany,91,Bayer Leverkusen,0.5317520415554066
Bayer 04 Leverkusen,Seung-woo Ryu,20.0,Second Striker,Jeju United,?,in,Summer,,1 Bundesliga,2014,2014/2015,Germany,91,Bayer Leverkusen,0.5317520415554066
